user_id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,poutcome,y
BA2200316,34,admin.,single,postgraduate,,no,no,telephone,may,mon,453,nonexistent,no
BA2200317,33,admin.,divorced,high school,no,no,no,telephone,may,mon,364,nonexistent,no
BA2200318,56,retired,married,postgraduate,no,no,no,telephone,may,mon,136,nonexistent,no
BA2200319,42,blue-collar,married,postgraduate,no,no,no,telephone,may,mon,173,nonexistent,no
BA2200320,43,services,married,high school,no,yes,no,telephone,may,mon,241,nonexistent,no
BA2200321,54,management,single,postgraduate,no,yes,no,telephone,may,mon,224,nonexistent,no
BA2200322,53,admin.,single,postgraduate,no,yes,yes,telephone,may,mon,148,nonexistent,no
BA2200323,42,technician,single,,no,no,no,telephone,may,mon,230,nonexistent,no
BA2200324,40,services,married,postgraduate,,no,no,telephone,may,mon,199,nonexistent,no
BA2200325,54,technician,married,junior college,no,yes,yes,telephone,may,mon,196,nonexistent,no
BA2200326,40,housemaid,single,junior college,no,no,no,telephone,may,mon,111,nonexistent,no
BA2200327,26,admin.,single,undergraduate,no,yes,no,telephone,may,mon,231,nonexistent,no
BA2200328,33,admin.,married,high school,no,no,no,telephone,may,mon,316,nonexistent,no
BA2200329,35,blue-collar,married,postgraduate,,no,no,telephone,may,mon,240,nonexistent,no
BA2200330,36,admin.,married,high school,no,no,no,telephone,may,mon,669,nonexistent,no
BA2200331,29,services,single,high school,no,yes,no,telephone,may,mon,425,nonexistent,no
BA2200332,36,blue-collar,married,postgraduate,no,yes,no,telephone,may,mon,121,nonexistent,no
BA2200333,35,management,married,high school,no,yes,no,telephone,may,mon,174,nonexistent,no
BA2200334,50,self-employed,single,undergraduate,no,no,yes,telephone,may,mon,88,nonexistent,no
BA2200335,46,services,married,high school,,yes,no,telephone,may,mon,313,nonexistent,no
BA2200336,49,entrepreneur,married,high school,no,yes,no,telephone,may,mon,135,nonexistent,no
BA2200337,42,technician,single,junior college,,yes,no,telephone,may,mon,152,nonexistent,no
BA2200338,36,blue-collar,single,high school,no,yes,yes,telephone,may,mon,402,nonexistent,no
BA2200339,55,blue-collar,married,postgraduate,,yes,no,telephone,may,mon,221,nonexistent,no
BA2200340,41,management,married,undergraduate,,no,no,telephone,may,mon,213,nonexistent,no
BA2200341,57,management,married,junior college,,yes,no,telephone,may,mon,144,nonexistent,no
BA2200342,32,services,single,high school,no,yes,no,telephone,may,mon,158,nonexistent,no
BA2200343,49,admin.,married,postgraduate,no,no,no,telephone,may,mon,220,nonexistent,no
BA2200344,57,,married,,,yes,no,telephone,may,mon,325,nonexistent,no
BA2200345,58,blue-collar,divorced,postgraduate,no,yes,no,telephone,may,mon,254,nonexistent,no
BA2200346,52,technician,married,high school,no,yes,no,telephone,may,mon,503,nonexistent,no
BA2200347,50,services,divorced,junior college,no,no,no,telephone,may,mon,680,nonexistent,no
BA2200348,41,blue-collar,single,postgraduate,,yes,no,telephone,may,mon,421,nonexistent,no
BA2200349,33,entrepreneur,married,undergraduate,no,yes,no,telephone,may,mon,130,nonexistent,no
BA2200350,57,blue-collar,married,postgraduate,no,no,no,telephone,may,mon,164,nonexistent,no
BA2200351,48,blue-collar,married,postgraduate,,no,no,telephone,may,mon,174,nonexistent,no
BA2200352,55,technician,married,junior college,no,no,no,telephone,may,mon,113,nonexistent,no
BA2200353,38,management,married,undergraduate,no,no,no,telephone,may,mon,195,nonexistent,no
BA2200354,38,services,married,high school,no,yes,no,telephone,may,mon,347,nonexistent,no
BA2200355,53,admin.,married,undergraduate,no,yes,no,telephone,may,mon,208,nonexistent,no
BA2200356,43,unemployed,single,undergraduate,no,no,no,telephone,may,mon,404,nonexistent,no
BA2200357,36,blue-collar,single,high school,no,no,no,telephone,may,mon,396,nonexistent,no
BA2200358,32,blue-collar,married,postgraduate,no,no,no,telephone,may,mon,98,nonexistent,no
BA2200359,33,services,married,postgraduate,no,no,no,telephone,may,mon,229,nonexistent,no
BA2200360,58,entrepreneur,married,postgraduate,no,yes,no,telephone,may,mon,350,nonexistent,no
BA2200361,40,unemployed,divorced,high school,,no,no,telephone,may,tue,88,nonexistent,no
BA2200362,57,management,married,undergraduate,no,yes,no,telephone,may,tue,379,nonexistent,no
BA2200363,45,technician,married,high school,no,yes,no,telephone,may,tue,168,nonexistent,no
BA2200364,42,blue-collar,married,postgraduate,,yes,no,telephone,may,tue,190,nonexistent,no
BA2200775,46,admin.,married,undergraduate,no,yes,no,telephone,may,tue,158,nonexistent,no
BA2200366,36,technician,married,undergraduate,no,no,no,telephone,may,tue,210,nonexistent,no
BA2200367,41,self-employed,married,high school,no,yes,no,telephone,may,tue,102,nonexistent,no
BA2200368,57,admin.,divorced,postgraduate,no,no,no,telephone,may,tue,306,nonexistent,no
BA2200369,49,blue-collar,married,postgraduate,,yes,no,telephone,may,tue,64,nonexistent,no
BA2200370,56,management,divorced,high school,no,no,no,telephone,may,tue,218,nonexistent,no
BA2200371,37,blue-collar,married,postgraduate,no,no,no,telephone,may,tue,77,nonexistent,no
BA2200372,37,blue-collar,married,postgraduate,no,no,yes,telephone,may,tue,54,nonexistent,no
BA2200373,46,admin.,single,high school,no,yes,no,telephone,may,tue,344,nonexistent,no
BA2200374,22,blue-collar,single,postgraduate,no,yes,no,telephone,may,tue,195,nonexistent,no
BA2200375,43,services,married,high school,no,no,no,telephone,may,tue,202,nonexistent,no
BA2200376,49,blue-collar,married,,no,no,no,telephone,may,tue,286,nonexistent,no
BA2200377,41,technician,married,postgraduate,no,yes,no,telephone,may,tue,278,nonexistent,no
BA2200378,38,admin.,single,undergraduate,no,no,no,telephone,may,tue,189,nonexistent,no
BA2200379,33,admin.,married,postgraduate,no,no,no,telephone,may,tue,83,nonexistent,no
BA2200380,49,admin.,married,undergraduate,no,yes,yes,telephone,may,tue,18,nonexistent,no
BA2200381,30,blue-collar,single,,no,no,no,telephone,may,tue,184,nonexistent,no
BA2200382,33,admin.,married,postgraduate,no,yes,no,telephone,may,tue,235,nonexistent,no
BA2200383,34,management,single,undergraduate,no,no,no,telephone,may,tue,290,nonexistent,no
BA2200384,30,student,single,,,no,no,telephone,may,tue,133,nonexistent,no
BA2200385,59,management,married,postgraduate,,yes,yes,telephone,may,tue,318,nonexistent,no
BA2200386,59,management,married,postgraduate,,,,telephone,may,tue,437,nonexistent,no
BA2200387,41,self-employed,married,undergraduate,no,no,no,telephone,may,tue,402,nonexistent,no
BA2200388,48,housemaid,married,postgraduate,,yes,yes,telephone,may,tue,501,nonexistent,no
BA2200389,28,,single,,,yes,yes,telephone,may,tue,1201,nonexistent,yes
BA2200390,44,services,married,high school,no,yes,no,telephone,may,tue,1030,nonexistent,yes
BA2200391,59,retired,,undergraduate,,no,no,telephone,may,tue,253,nonexistent,no
BA2200392,50,management,married,high school,,no,no,telephone,may,tue,149,nonexistent,no
BA2200393,35,admin.,married,undergraduate,no,no,no,telephone,may,tue,144,nonexistent,no
BA2200394,42,admin.,married,high school,no,no,no,telephone,may,tue,69,nonexistent,no
BA2200395,45,admin.,married,postgraduate,no,no,no,telephone,may,tue,243,nonexistent,no
BA2200396,36,technician,married,junior college,no,no,no,telephone,may,tue,769,nonexistent,no
BA2200397,56,services,married,high school,,no,no,telephone,may,tue,135,nonexistent,no
BA2200398,29,blue-collar,divorced,postgraduate,no,no,no,telephone,may,tue,231,nonexistent,no
BA2200399,41,self-employed,married,undergraduate,no,yes,yes,telephone,may,tue,442,nonexistent,no
BA2200400,42,blue-collar,married,postgraduate,,no,no,telephone,may,tue,199,nonexistent,no
BA2200401,52,services,single,high school,no,no,no,telephone,may,tue,455,nonexistent,no
BA2200402,48,services,married,high school,,,,telephone,may,tue,152,nonexistent,no
BA2200403,31,blue-collar,married,high school,,yes,no,telephone,may,tue,124,nonexistent,no
BA2200404,43,unemployed,married,undergraduate,,yes,no,telephone,may,tue,424,nonexistent,no
BA2200405,36,blue-collar,married,postgraduate,,no,no,telephone,may,tue,43,nonexistent,no
BA2200406,42,entrepreneur,married,undergraduate,no,yes,no,telephone,may,tue,154,nonexistent,no
BA2200407,52,services,divorced,postgraduate,no,no,no,telephone,may,tue,393,nonexistent,no
BA2200408,39,admin.,married,high school,no,yes,no,telephone,may,tue,203,nonexistent,no
BA2200409,36,services,married,high school,no,no,yes,telephone,may,tue,140,nonexistent,no
BA2200410,42,blue-collar,married,postgraduate,,yes,no,telephone,may,tue,326,nonexistent,no
BA2241169,41,admin.,married,high school,no,no,no,telephone,may,tue,483,nonexistent,no
BA2200412,55,technician,married,postgraduate,no,no,yes,telephone,may,tue,259,nonexistent,no
BA2200413,30,blue-collar,married,postgraduate,no,no,no,telephone,may,tue,227,nonexistent,no
BA2200414,57,retired,,postgraduate,no,no,no,telephone,may,tue,673,nonexistent,no
BA2200415,45,entrepreneur,married,postgraduate,,yes,no,telephone,may,tue,576,nonexistent,no
BA2200416,51,blue-collar,married,postgraduate,,yes,yes,telephone,may,tue,180,nonexistent,no
BA2200417,39,self-employed,single,postgraduate,,yes,yes,telephone,may,tue,90,nonexistent,no
BA2200418,47,admin.,married,high school,,no,no,telephone,may,tue,505,nonexistent,no
BA2200419,27,services,married,high school,no,yes,no,telephone,may,tue,245,nonexistent,no
BA2200420,34,technician,single,undergraduate,no,yes,no,telephone,may,tue,186,nonexistent,no
BA2200421,57,blue-collar,married,postgraduate,,yes,no,telephone,may,tue,208,nonexistent,no
BA2200422,43,entrepreneur,married,postgraduate,no,no,no,telephone,may,tue,623,nonexistent,no
BA2200423,49,blue-collar,married,postgraduate,,no,no,telephone,may,tue,180,nonexistent,no
BA2200424,39,management,married,undergraduate,,no,no,telephone,may,tue,496,nonexistent,no
BA2200425,38,blue-collar,married,postgraduate,,yes,no,telephone,may,tue,118,nonexistent,no
BA2200426,49,blue-collar,married,postgraduate,no,no,no,telephone,may,tue,102,nonexistent,no
BA2200427,58,management,married,postgraduate,no,no,no,telephone,may,tue,342,nonexistent,no
BA2200428,43,technician,married,junior college,no,yes,no,telephone,may,tue,225,nonexistent,no
BA2200429,50,,married,,,yes,no,telephone,may,tue,185,nonexistent,no
BA2200430,31,services,married,high school,,no,no,telephone,may,tue,276,nonexistent,no
BA2200431,43,self-employed,divorced,undergraduate,no,no,no,telephone,may,tue,87,nonexistent,no
BA2200432,43,self-employed,married,postgraduate,,no,no,telephone,may,tue,744,nonexistent,no
BA2200433,30,self-employed,single,undergraduate,no,yes,no,telephone,may,tue,262,nonexistent,no
BA2200434,27,services,single,junior college,no,yes,yes,telephone,may,tue,271,nonexistent,no
BA2200435,51,services,married,,,no,no,telephone,may,tue,141,nonexistent,no
BA2200436,37,technician,married,junior college,no,yes,no,telephone,may,tue,198,nonexistent,no
BA2200437,46,housemaid,married,postgraduate,no,yes,no,telephone,may,tue,150,nonexistent,no
BA2200438,35,blue-collar,married,junior college,no,no,no,telephone,may,tue,241,nonexistent,no
BA2200439,47,admin.,divorced,undergraduate,no,no,no,telephone,may,tue,196,nonexistent,no
BA2200440,46,management,married,,no,yes,no,telephone,may,tue,149,nonexistent,no
BA2200441,40,technician,married,junior college,,no,yes,telephone,may,tue,264,nonexistent,no
BA2200442,26,housemaid,married,undergraduate,no,no,no,telephone,may,tue,246,nonexistent,no
BA2200443,32,blue-collar,divorced,postgraduate,,no,no,telephone,may,tue,309,nonexistent,no
BA2200444,45,management,married,undergraduate,no,yes,no,telephone,may,tue,140,nonexistent,no
BA2200445,34,admin.,married,postgraduate,no,no,no,telephone,may,tue,175,nonexistent,no
BA2200446,47,blue-collar,married,,,no,no,telephone,may,tue,136,nonexistent,no
BA2200447,42,technician,married,junior college,no,no,no,telephone,may,tue,1623,nonexistent,yes
BA2200448,57,technician,married,postgraduate,,no,yes,telephone,may,tue,50,nonexistent,no
BA2200449,57,technician,married,postgraduate,,no,no,telephone,may,tue,101,nonexistent,no
BA2200450,38,blue-collar,married,postgraduate,no,no,yes,telephone,may,tue,144,nonexistent,no
BA2200451,57,technician,married,postgraduate,,no,no,telephone,may,tue,238,nonexistent,no
BA2200452,28,student,single,postgraduate,,yes,no,telephone,may,tue,354,nonexistent,no
BA2200453,60,management,married,undergraduate,no,no,no,telephone,may,tue,451,nonexistent,no
BA2200454,48,admin.,married,undergraduate,no,yes,no,telephone,may,tue,159,nonexistent,no
BA2200455,47,technician,married,junior college,no,yes,no,telephone,may,tue,170,nonexistent,no
BA2200456,40,admin.,married,high school,no,no,no,telephone,may,tue,243,nonexistent,no
BA2200457,51,management,married,junior college,,yes,no,telephone,may,tue,141,nonexistent,no
BA2200458,48,unemployed,single,postgraduate,no,yes,no,telephone,may,tue,112,nonexistent,no
BA2200459,54,housemaid,married,postgraduate,no,no,no,telephone,may,tue,262,nonexistent,no
BA2200460,40,blue-collar,married,postgraduate,no,no,yes,telephone,may,tue,53,nonexistent,no
BA2200461,44,admin.,single,postgraduate,,no,no,telephone,may,tue,134,nonexistent,no
BA2200462,42,technician,divorced,high school,no,no,no,telephone,may,tue,204,nonexistent,no
BA2200463,52,self-employed,married,undergraduate,no,yes,no,telephone,may,tue,678,nonexistent,no
BA2200464,31,blue-collar,single,postgraduate,no,yes,no,telephone,may,tue,182,nonexistent,no
BA2200465,32,services,married,high school,no,no,no,telephone,may,tue,162,nonexistent,no
BA2200466,44,admin.,married,high school,no,yes,yes,telephone,may,tue,177,nonexistent,no
BA2200467,39,management,married,postgraduate,,no,no,telephone,may,tue,27,nonexistent,no
BA2200468,57,management,married,junior college,,yes,no,telephone,may,tue,699,nonexistent,no
BA2200469,52,admin.,married,postgraduate,no,yes,no,telephone,may,tue,358,nonexistent,no
BA2200470,42,management,married,undergraduate,no,no,no,telephone,may,tue,1677,nonexistent,yes
BA2200471,42,technician,single,junior college,,,,telephone,may,tue,529,nonexistent,no
BA2200472,43,management,married,junior college,no,yes,no,telephone,may,tue,310,nonexistent,no
BA2200473,31,admin.,divorced,high school,no,no,no,telephone,may,tue,47,nonexistent,no
BA2200474,29,admin.,married,undergraduate,,yes,no,telephone,may,tue,379,nonexistent,no
BA2200475,57,blue-collar,divorced,postgraduate,no,no,no,telephone,may,tue,30,nonexistent,no
BA2200476,44,blue-collar,married,postgraduate,,no,no,telephone,may,tue,472,nonexistent,no
BA2200477,59,,married,,,no,no,telephone,may,tue,113,nonexistent,no
BA2200478,39,blue-collar,married,postgraduate,,no,no,telephone,may,tue,114,nonexistent,no
BA2200479,57,retired,married,undergraduate,no,no,no,telephone,may,tue,116,nonexistent,no
BA2200480,41,management,married,,,no,no,telephone,may,tue,448,nonexistent,no
BA2200481,37,technician,single,high school,,no,yes,telephone,may,tue,264,nonexistent,no
BA2200482,38,services,married,high school,no,yes,no,telephone,may,tue,169,nonexistent,no
BA2200483,42,retired,married,postgraduate,no,no,no,telephone,may,tue,145,nonexistent,no
BA2200484,49,,married,,,yes,no,telephone,may,tue,288,nonexistent,no
BA2200485,54,management,married,postgraduate,,yes,yes,telephone,may,tue,381,nonexistent,no
BA2200486,36,admin.,married,undergraduate,no,,,telephone,may,tue,176,nonexistent,no
BA2200487,32,admin.,single,undergraduate,,no,no,telephone,may,tue,215,nonexistent,no
BA2200488,35,technician,married,junior college,no,yes,no,telephone,may,tue,278,nonexistent,no
BA2200489,45,housemaid,married,junior college,,no,no,telephone,may,tue,188,nonexistent,no
BA2200490,56,technician,married,,no,yes,no,telephone,may,tue,174,nonexistent,no
BA2200775,34,technician,married,undergraduate,no,yes,no,telephone,may,tue,226,nonexistent,no
BA2200492,41,unemployed,married,postgraduate,,no,no,telephone,may,tue,111,nonexistent,no
BA2200493,41,services,married,postgraduate,no,no,no,telephone,may,tue,157,nonexistent,no
BA2200494,36,blue-collar,married,postgraduate,,no,no,telephone,may,tue,46,nonexistent,no
BA2200495,32,admin.,single,undergraduate,,,,telephone,may,tue,49,nonexistent,no
BA2200496,31,services,married,high school,,,,telephone,may,tue,374,nonexistent,no
BA2200497,38,technician,married,junior college,no,yes,no,telephone,may,tue,349,nonexistent,no
BA2200498,35,admin.,divorced,undergraduate,,yes,no,telephone,may,tue,325,nonexistent,no
BA2200499,53,admin.,married,junior college,no,yes,no,telephone,may,tue,233,nonexistent,no
BA2200500,51,admin.,married,postgraduate,,yes,no,telephone,may,tue,531,nonexistent,no
BA2200501,56,entrepreneur,married,undergraduate,,no,no,telephone,may,tue,153,nonexistent,no
BA2200502,33,admin.,married,postgraduate,no,,,telephone,may,tue,80,nonexistent,no
BA2200503,33,admin.,married,postgraduate,no,no,no,telephone,may,tue,198,nonexistent,no
BA2200504,51,services,divorced,high school,,yes,no,telephone,may,tue,568,nonexistent,no
BA2200505,39,services,married,high school,,yes,no,telephone,may,tue,918,nonexistent,yes
BA2200506,45,entrepreneur,married,undergraduate,no,no,no,telephone,may,tue,82,nonexistent,no
BA2200507,40,technician,single,undergraduate,no,no,no,telephone,may,tue,198,nonexistent,no
BA2200508,60,,single,,,yes,no,telephone,may,tue,211,nonexistent,no
